Student_ID,Semster_Name,Paper 1,Paper 2,Paper 3,Paper 4,Paper 5,Paper 6,Paper 7,
SID20137092,Sem_2,77,76,99,95,65,58,98,,,,,,
SID20137097,Sem_2,98,93,67,97,91,70,83,,,,,,
SID20137137,Sem_2,47,54,60,84,47,71,90,,,,,,
SID20137140,Sem_2,47,60,75,46,64,59,56,,,,,,
SID20137152,Sem_2,79,84,42,81,,76,56,,,,,,
SID20137166,Sem_2,77,99,,70,58,41,71,,,,,,
SID20137174,Sem_2,72,55,72,79,45,78,92,,,,,,
SID20137184,Sem_2,69,67,60,41,49,81,52,,,,,,
SID20137187,Sem_2,97,83,86,48,80,100,96,,,,,,
SID20137215,Sem_2,79,83,45,47,61,,58,,,,,,
SID20137235,Sem_2,88,57,62,70,61,94,79,,,,,,
SID20137236,Sem_2,99,59,93,68,98,83,90,,,,,,
SID20137257,Sem_2,92,67,79,52,85,58,92,,,,,,
SID20137275,Sem_2,52,65,55,95,47,81,51,,,,,,
SID20137312,Sem_2,88,77,47,47,71,58,71,,,,,,
SID20137336,Sem_2,68,94,53,60,92,75,63,,,,,,
SID20137360,Sem_2,99,82,59,65,,45,89,,,,,,
SID20137361,Sem_2,63,64,83,93,83,85,60,,,,,,
SID20137365,Sem_2,41,45,69,68,89,77,62,,,,,,
SID20137380,Sem_2,85,58,94,63,95,100,69,,,,,,
SID20137385,Sem_2,100,57,21,50,47,99,52,,,,,,
SID20137396,Sem_2,48,98,94,73,73,91,96,,,,,,
SID20137398,Sem_2,42,78,61,44,90,44,90,,,,,,
SID20137402,Sem_2,64,23,67,47,93,58,68,,,,,,
SID20137405,Sem_2,78,66,59,92,74,70,95,,,,,,
SID20137424,Sem_2,77,92,41,50,47,77,41,,,,,,
SID20137434,Sem_2,93,80,99,52,77,64,100,,,,,,
SID20137438,Sem_2,95,76,61,44,80,100,80,,,,,,
SID20137440,Sem_2,64,48,61,83,65,63,100,,,,,,
SID20137461,Sem_2,89,76,69,44,53,41,93,,,,,,
SID20137467,Sem_2,84,100,56,62,95,48,87,,,,,,
SID20137473,Sem_2,86,60,53,54,85,63,65,,,,,,
SID20137478,Sem_2,63,78,73,52,,58,92,,,,,,
SID20137485,Sem_2,,49,70,98,91,90,84,,,,,,
SID20137547,Sem_2,63,92,65,98,42,69,50,,,,,,
SID20137561,Sem_2,86,61,85,83,86,48,51,,,,,,
SID20137574,Sem_2,79,88,73,46,52,64,98,,,,,,
SID20137601,Sem_2,61,56,47,69,81,46,71,,,,,,
SID20137616,Sem_2,,96,58,74,76,46,50,,,,,,
SID20137639,Sem_2,91,46,77,68,51,57,74,,,,,,
SID20137649,Sem_2,76,93,76,98,92,57,54,,,,,,
SID20137672,Sem_2,67,76,67,92,75,61,46,,,,,,
SID20137674,Sem_2,60,77,69,55,68,94,77,,,,,,
SID20137718,Sem_2,99,41,63,93,75,83,69,,,,,,
SID20137763,Sem_2,62,78,89,49,53,59,77,,,,,,
SID20137797,Sem_2,42,50,81,99,98,51,41,,,,,,
SID20137809,Sem_2,67,95,67,77,70,43,65,,,,,,
SID20137811,Sem_2,19,91,70,49,48,53,73,,,,,,
SID20137844,Sem_2,42,43,49,49,96,65,72,,,,,,
SID20137865,Sem_2,53,46,40,46,90,74,56,,,,,,
SID20137868,Sem_2,53,69,95,85,82,86,89,,,,,,
SID20137911,Sem_2,65,86,47,83,75,40,75,,,,,,
SID20137917,Sem_2,77,58,81,40,43,21,87,,,,,,
SID20137918,Sem_2,95,56,55,56,55,96,79,,,,,,
SID20137928,Sem_2,95,61,41,61,59,98,69,,,,,,
SID20137931,Sem_2,83,58,77,51,64,74,57,,,,,,
SID20137973,Sem_2,45,75,55,43,44,78,74,,,,,,
SID20137981,Sem_2,82,58,59,52,63,59,55,,,,,,
SID20137984,Sem_2,41,91,100,,63,68,76,,,,,,
SID20137992,Sem_2,53,70,40,42,78,99,73,,,,,,
SID20138021,Sem_2,46,61,88,69,66,58,21,,,,,,
SID20138022,Sem_2,71,77,76,55,72,63,60,,,,,,
SID20138029,Sem_2,42,65,78,59,62,74,99,,,,,,
SID20138035,Sem_2,65,72,56,42,46,98,69,,,,,,
SID20138039,Sem_2,97,47,48,48,66,50,63,,,,,,
SID20138050,Sem_2,98,48,42,61,42,89,55,,,,,,
SID20138084,Sem_2,100,68,81,61,61,51,54,,,,,,
SID20138091,Sem_2,78,42,97,78,87,88,58,,,,,,
SID20138108,Sem_2,63,53,98,96,93,63,56,,,,,,
SID20138144,Sem_2,88,77,88,50,70,83,53,,,,,,
SID20138150,Sem_2,73,48,68,47,45,54,95,,,,,,
SID20138156,Sem_2,96,76,77,82,56,47,90,,,,,,
SID20138175,Sem_2,69,81,55,75,71,81,55,,,,,,
SID20138176,Sem_2,53,41,45,42,50,61,45,,,,,,
SID20138204,Sem_2,100,43,96,41,43,88,99,,,,,,
SID20138208,Sem_2,46,56,84,98,53,84,73,,,,,,
SID20138213,Sem_2,93,55,76,75,84,42,93,,,,,,
SID20138246,Sem_2,88,100,66,65,92,84,48,,,,,,
SID20138248,Sem_2,73,61,50,86,78,99,43,,,,,,
SID20138257,Sem_2,73,68,64,66,77,83,58,,,,,,
SID20138259,Sem_2,71,74,50,57,99,,46,,,,,,
SID20138292,Sem_2,98,67,83,96,64,91,100,,,,,,
SID20138311,Sem_2,49,95,40,64,84,62,95,,,,,,
SID20138315,Sem_2,82,82,58,72,45,77,71,,,,,,
SID20138349,Sem_2,96,46,99,56,97,58,60,,,,,,
SID20138360,Sem_2,79,41,81,85,51,50,96,,,,,,
SID20138394,Sem_2,86,61,65,70,66,50,61,,,,,,
SID20138428,Sem_2,53,63,50,98,46,52,94,,,,,,
SID20138432,Sem_2,61,46,79,84,79,91,70,,,,,,
SID20138433,Sem_2,100,67,59,92,74,,66,,,,,,
SID20138440,Sem_2,100,64,85,55,88,98,59,,,,,,
SID20138442,Sem_2,45,99,66,78,61,67,49,,,,,,
SID20138449,Sem_2,46,60,89,75,92,50,73,,,,,,
SID20138450,Sem_2,43,90,66,99,75,100,67,,,,,,
SID20138452,Sem_2,86,96,88,81,71,55,88,,,,,,
SID20138453,Sem_2,78,60,68,84,64,84,75,,,,,,
SID20138475,Sem_2,58,24,45,100,85,53,47,,,,,,
SID20138486,Sem_2,85,65,82,68,44,65,56,,,,,,
SID20138501,Sem_2,53,98,53,99,64,62,68,,,,,,
SID20138503,Sem_2,,98,51,94,68,73,50,,,,,,
SID20138509,Sem_2,81,50,84,78,83,53,75,,,,,,
SID20138510,Sem_2,43,93,83,89,94,87,56,,,,,,
SID20138514,Sem_2,83,51,69,74,60,64,56,,,,,,
SID20138520,Sem_2,52,93,99,51,65,98,51,,,,,,
SID20138523,Sem_2,97,88,85,99,42,46,86,,,,,,
SID20138530,Sem_2,61,23,86,87,89,77,63,,,,,,
SID20138558,Sem_2,62,43,49,90,86,82,88,,,,,,
SID20138574,Sem_2,41,49,59,75,89,75,44,,,,,,
SID20138582,Sem_2,90,72,73,78,68,47,69,,,,,,
SID20138588,Sem_2,62,100,91,67,54,54,96,,,,,,
SID20138591,Sem_2,47,75,54,95,51,97,77,,,,,,
SID20138594,Sem_2,100,45,81,59,44,57,49,,,,,,
SID20138633,Sem_2,,95,56,49,73,66,69,,,,,,
SID20138640,Sem_2,57,49,93,45,84,57,90,,,,,,
SID20138663,Sem_2,89,54,50,50,91,91,55,,,,,,
SID20138683,Sem_2,74,89,100,54,19,87,75,,,,,,
SID20138684,Sem_2,,87,82,79,48,62,80,,,,,,
SID20138692,Sem_2,77,67,49,100,67,53,99,,,,,,
SID20138696,Sem_2,76,81,97,42,98,74,54,,,,,,
SID20138744,Sem_2,63,83,82,87,46,77,76,,,,,,
SID20138779,Sem_2,57,43,78,92,68,54,83,,,,,,
SID20138788,Sem_2,85,70,90,51,76,42,57,,,,,,
SID20138791,Sem_2,92,54,99,57,82,48,68,,,,,,
SID20138829,Sem_2,73,57,67,78,42,77,51,,,,,,
SID20138842,Sem_2,42,100,92,90,59,66,79,,,,,,
SID20138845,Sem_2,88,64,93,94,95,95,92,,,,,,
SID20138866,Sem_2,64,45,64,68,68,57,72,,,,,,
SID20138867,Sem_2,96,56,61,43,89,94,90,,,,,,
SID20138886,Sem_2,60,53,42,95,91,55,69,,,,,,
SID20138909,Sem_2,,90,40,73,43,82,45,,,,,,
SID20138916,Sem_2,89,52,73,71,,80,43,,,,,,
SID20138918,Sem_2,82,74,91,47,88,96,47,,,,,,
SID20138923,Sem_2,82,93,69,57,58,55,82,,,,,,
SID20138933,Sem_2,75,62,83,97,100,41,62,,,,,,
SID20138939,Sem_2,66,,87,82,97,89,,,,,,,
SID20138945,Sem_2,99,45,59,79,59,88,48,,,,,,
SID20138952,Sem_2,97,60,84,95,79,74,58,,,,,,
SID20138981,Sem_2,86,80,88,91,67,100,25,,,,,,
SID20138989,Sem_2,64,67,97,48,78,44,52,,,,,,
SID20138999,Sem_2,96,79,100,90,42,42,93,,,,,,
SID20139009,Sem_2,92,44,79,95,93,71,57,,,,,,
SID20139010,Sem_2,63,66,87,75,98,62,99,,,,,,
SID20139016,Sem_2,92,84,78,46,73,43,86,,,,,,
SID20139017,Sem_2,41,45,76,51,40,44,86,,,,,,
SID20139023,Sem_2,86,42,49,55,71,40,72,,,,,,
SID20139028,Sem_2,77,84,96,44,50,43,71,,,,,,
SID20139081,Sem_2,91,50,58,66,53,87,63,,,,,,
SID20139097,Sem_2,83,74,73,84,94,95,75,,,,,,
SID20139101,Sem_2,44,46,78,73,42,92,46,,,,,,
SID20139106,Sem_2,96,77,89,86,97,69,100,,,,,,
SID20139125,Sem_2,40,76,,72,54,99,98,,,,,,
SID20139134,Sem_2,48,99,48,58,43,61,90,,,,,,
SID20139148,Sem_2,80,60,57,61,44,64,76,,,,,,
SID20139169,Sem_2,53,46,65,72,89,41,92,,,,,,
SID20139174,Sem_2,70,48,62,54,100,55,82,,,,,,
SID20139175,Sem_2,71,74,66,67,43,85,70,,,,,,
SID20139190,Sem_2,49,54,85,98,58,54,46,,,,,,
SID20139193,Sem_2,62,56,66,55,52,72,78,,,,,,
SID20139226,Sem_2,100,87,52,73,49,99,55,,,,,,
SID20139236,Sem_2,87,88,51,51,54,43,87,,,,,,
SID20139243,Sem_2,74,68,95,90,77,93,52,,,,,,
SID20139260,Sem_2,65,56,40,49,49,56,63,,,,,,
SID20139297,Sem_2,62,79,48,81,53,93,69,,,,,,
SID20139301,Sem_2,77,76,43,75,49,72,91,,,,,,
SID20139325,Sem_2,56,58,68,96,62,54,47,,,,,,
SID20139329,Sem_2,54,66,83,40,54,57,60,,,,,,
SID20139360,Sem_2,78,53,69,58,90,45,64,,,,,,
SID20139373,Sem_2,64,43,100,66,48,71,96,,,,,,
SID20139419,Sem_2,51,47,46,70,81,55,44,,,,,,
SID20139425,Sem_2,58,83,91,93,60,55,56,,,,,,
SID20139442,Sem_2,27,100,89,43,63,57,57,,,,,,
SID20139454,Sem_2,,89,74,,84,68,45,,,,,,
SID20139456,Sem_2,69,70,79,47,66,65,85,,,,,,
SID20139467,Sem_2,80,93,48,61,26,88,,,,,,,
SID20139469,Sem_2,,96,49,70,95,94,64,,,,,,
SID20139520,Sem_2,72,44,51,76,74,81,41,,,,,,
SID20139546,Sem_2,78,41,76,94,61,87,64,,,,,,
SID20139554,Sem_2,70,,63,95,89,74,94,,,,,,
SID20139569,Sem_2,69,85,65,48,75,83,40,,,,,,
SID20139578,Sem_2,58,49,96,59,77,94,98,,,,,,
SID20139587,Sem_2,60,85,71,89,41,85,62,,,,,,
SID20139592,Sem_2,97,78,62,75,94,58,77,,,,,,
SID20139595,Sem_2,70,78,48,43,75,84,76,,,,,,
SID20139597,Sem_2,70,80,40,69,41,55,100,,,,,,
SID20139598,Sem_2,93,74,91,54,86,82,83,,,,,,
SID20139608,Sem_2,87,69,,99,86,81,62,,,,,,
SID20139610,Sem_2,40,74,83,41,48,70,96,,,,,,
SID20139613,Sem_2,50,56,41,98,75,99,65,,,,,,
SID20139616,Sem_2,92,77,43,95,50,61,51,,,,,,
SID20139626,Sem_2,47,52,88,56,41,87,86,,,,,,
SID20139653,Sem_2,94,75,82,99,60,81,95,,,,,,
SID20139656,Sem_2,79,95,46,67,76,78,99,,,,,,
SID20139670,Sem_2,62,62,63,77,70,77,88,,,,,,
SID20139691,Sem_2,72,79,20,57,91,91,44,,,,,,
SID20139695,Sem_2,75,74,83,95,100,94,80,,,,,,
SID20139698,Sem_2,54,80,69,97,85,66,91,,,,,,
SID20139701,Sem_2,53,71,83,97,90,93,100,,,,,,
SID20139716,Sem_2,63,97,69,,77,58,81,,,,,,
SID20139718,Sem_2,86,53,50,54,48,49,76,,,,,,
SID20139751,Sem_2,99,43,99,70,52,90,41,,,,,,
SID20139754,Sem_2,41,99,50,85,91,99,72,,,,,,
SID20139762,Sem_2,55,71,,94,63,58,80,,,,,,
SID20139763,Sem_2,76,81,76,46,43,99,91,,,,,,
SID20139775,Sem_2,72,,75,58,86,41,58,,,,,,
SID20139776,Sem_2,48,44,58,98,98,43,73,,,,,,
SID20139795,Sem_2,58,96,88,92,83,50,41,,,,,,
SID20139799,Sem_2,49,88,45,53,65,63,43,,,,,,
SID20139813,Sem_2,88,46,62,70,92,64,56,,,,,,
SID20139815,Sem_2,42,95,67,48,43,80,46,,,,,,
SID20139821,Sem_2,66,43,81,80,53,93,60,,,,,,
SID20139839,Sem_2,97,76,69,100,85,60,61,,,,,,
SID20139856,Sem_2,76,54,79,88,53,72,76,,,,,,
SID20139867,Sem_2,,50,82,81,70,100,94,,,,,,
SID20139878,Sem_2,59,62,64,98,62,46,65,,,,,,
SID20139880,Sem_2,56,93,48,65,24,53,88,,,,,,
SID20139904,Sem_2,55,52,58,92,77,51,64,,,,,,
SID20139913,Sem_2,47,63,89,94,100,65,56,,,,,,
SID20139938,Sem_2,55,72,96,91,95,71,70,,,,,,
SID20139939,Sem_2,47,67,71,,91,68,84,,,,,,
SID20139962,Sem_2,69,82,66,51,96,64,97,,,,,,
SID20139964,Sem_2,82,49,67,82,84,98,60,,,,,,
SID20141126,Sem_2,61,71,91,70,70,79,69,,,,,,
SID20141130,Sem_2,41,80,66,95,100,44,67,,,,,,
SID20141153,Sem_2,83,40,74,60,65,78,64,,,,,,
SID20141162,Sem_2,,50,77,87,43,100,93,,,,,,
SID20141207,Sem_2,68,49,54,44,53,60,96,,,,,,
SID20141257,Sem_2,49,49,53,,80,59,74,,,,,,
SID20141286,Sem_2,76,64,70,83,70,64,74,,,,,,
SID20141292,Sem_2,54,51,78,96,80,56,83,,,,,,
SID20141309,Sem_2,85,69,64,76,45,94,57,,,,,,
SID20141326,Sem_2,76,56,79,84,74,47,96,,,,,,
SID20141430,Sem_2,41,72,63,63,72,74,97,,,,,,
SID20141431,Sem_2,92,70,70,92,50,42,45,,,,,,
SID20141432,Sem_2,40,69,47,96,69,97,95,,,,,,
SID20141462,Sem_2,95,68,55,51,56,61,73,,,,,,
SID20141478,Sem_2,40,65,43,100,42,70,60,,,,,,
SID20141484,Sem_2,51,84,99,74,,96,,,,,,,
SID20141485,Sem_2,82,93,62,56,100,48,68,,,,,,
SID20141494,Sem_2,45,83,72,77,40,51,100,,,,,,
SID20141510,Sem_2,80,50,57,76,68,87,63,,,,,,
SID20141514,Sem_2,61,59,47,23,43,99,95,,,,,,
SID20141516,Sem_2,51,90,51,47,92,51,51,,,,,,
SID20141545,Sem_2,90,,57,74,62,56,67,,,,,,
SID20141546,Sem_2,44,67,78,42,19,49,50,,,,,,
SID20141553,Sem_2,97,55,64,49,71,88,72,,,,,,
SID20141561,Sem_2,66,60,67,69,78,73,95,,,,,,
SID20141591,Sem_2,67,40,52,60,62,83,52,,,,,,
SID20141598,Sem_2,66,60,82,81,68,74,21,,,,,,
SID20141604,Sem_2,86,47,89,,46,49,97,,,,,,
SID20141616,Sem_2,58,44,52,97,56,70,99,,,,,,
SID20141639,Sem_2,88,46,94,89,92,73,90,,,,,,
SID20141655,Sem_2,49,45,84,84,66,77,53,,,,,,
SID20141686,Sem_2,56,47,98,50,91,42,58,,,,,,
SID20141690,Sem_2,90,56,80,83,87,46,71,,,,,,
SID20141707,Sem_2,29,71,72,86,93,76,97,,,,,,
SID20141728,Sem_2,99,80,80,87,42,91,71,,,,,,
SID20141735,Sem_2,76,70,62,49,,21,41,,,,,,
SID20141737,Sem_2,79,71,48,73,79,66,40,,,,,,
SID20141740,Sem_2,89,42,89,49,100,80,68,,,,,,
SID20141759,Sem_2,100,95,95,88,94,73,89,,,,,,
SID20141760,Sem_2,53,95,76,99,86,83,91,,,,,,
SID20141776,Sem_2,53,48,,100,52,76,77,,,,,,
SID20141779,Sem_2,85,78,94,45,76,87,45,,,,,,
SID20141798,Sem_2,81,90,65,21,95,42,73,,,,,,
SID20141814,Sem_2,97,100,71,74,89,87,64,,,,,,
SID20141830,Sem_2,73,52,44,40,62,60,77,,,,,,
SID20141841,Sem_2,61,80,93,53,58,74,84,,,,,,
SID20141851,Sem_2,76,76,73,56,98,43,65,,,,,,
SID20141886,Sem_2,55,85,40,86,74,63,80,,,,,,
SID20141887,Sem_2,98,52,54,46,99,90,58,,,,,,
SID20141961,Sem_2,47,92,53,44,54,61,63,,,,,,
SID20141974,Sem_2,91,,48,99,42,76,76,,,,,,
SID20141979,Sem_2,54,68,54,47,55,51,45,,,,,,
SID20141991,Sem_2,65,50,47,51,97,72,46,,,,,,
SID20142005,Sem_2,,73,94,87,83,79,62,,,,,,
SID20142014,Sem_2,81,69,91,68,84,74,97,,,,,,
SID20142066,Sem_2,61,78,53,84,53,53,94,,,,,,
SID20142086,Sem_2,89,26,63,49,47,92,41,,,,,,
SID20142097,Sem_2,40,71,50,100,57,69,81,,,,,,
SID20142107,Sem_2,55,43,75,45,84,51,96,,,,,,
SID20142116,Sem_2,74,97,82,66,65,75,90,,,,,,
SID20142159,Sem_2,73,97,44,92,75,63,67,,,,,,
SID20142194,Sem_2,60,93,48,55,,49,83,,,,,,
SID20142201,Sem_2,62,85,81,46,68,90,67,,,,,,
SID20142205,Sem_2,47,42,20,43,81,89,52,,,,,,
SID20142218,Sem_2,41,42,42,91,95,62,77,,,,,,
SID20142263,Sem_2,67,91,92,96,65,41,67,,,,,,
SID20142286,Sem_2,49,42,77,62,43,67,67,,,,,,
SID20142297,Sem_2,73,48,92,80,99,57,70,,,,,,
SID20142299,Sem_2,77,44,73,56,44,78,69,,,,,,
SID20142323,Sem_2,40,82,53,87,70,79,51,,,,,,
SID20142332,Sem_2,61,22,92,55,70,81,65,,,,,,
SID20142348,Sem_2,69,76,42,100,48,44,88,,,,,,
SID20142349,Sem_2,82,46,52,74,88,60,46,,,,,,
SID20142356,Sem_2,53,58,69,55,45,,90,,,,,,
SID20142395,Sem_2,69,89,82,58,89,48,75,,,,,,
SID20142404,Sem_2,46,70,48,60,74,61,96,,,,,,
SID20142416,Sem_2,63,47,52,56,47,87,63,,,,,,
SID20142432,Sem_2,42,99,44,44,45,43,54,,,,,,
SID20142437,Sem_2,99,60,46,96,61,91,70,,,,,,
SID20142442,Sem_2,76,63,100,53,86,55,90,,,,,,
SID20142447,Sem_2,100,84,89,64,90,74,54,,,,,,
SID20142451,Sem_2,,51,89,100,67,82,25,,,,,,
SID20142455,Sem_2,48,54,92,63,41,81,84,,,,,,
SID20142472,Sem_2,52,93,82,98,40,88,62,,,,,,
SID20142478,Sem_2,80,46,76,51,74,65,70,,,,,,
SID20142482,Sem_2,60,59,86,88,70,84,57,,,,,,
SID20142487,Sem_2,92,64,42,69,85,72,62,,,,,,
SID20142488,Sem_2,49,51,89,73,80,94,90,,,,,,
SID20142503,Sem_2,57,83,62,70,97,87,72,,,,,,
SID20142532,Sem_2,96,99,50,49,71,93,84,,,,,,
SID20142540,Sem_2,92,72,60,71,91,57,68,,,,,,
SID20142550,Sem_2,60,82,71,43,40,47,,,,,,,
SID20142568,Sem_2,71,97,76,63,47,55,63,,,,,,
SID20142582,Sem_2,91,52,98,46,74,66,74,,,,,,
SID20142655,Sem_2,77,100,59,46,43,91,95,,,,,,
SID20142666,Sem_2,46,74,61,91,71,57,58,,,,,,
SID20142701,Sem_2,75,51,42,64,,88,54,,,,,,
SID20142708,Sem_2,97,61,66,46,47,72,53,,,,,,
SID20142751,Sem_2,91,56,77,83,97,91,73,,,,,,
SID20142752,Sem_2,92,61,78,100,79,83,58,,,,,,
SID20142757,Sem_2,87,46,83,78,54,77,41,,,,,,
SID20142778,Sem_2,85,90,78,60,68,65,67,,,,,,
SID20142780,Sem_2,74,75,86,72,71,43,50,,,,,,
SID20142793,Sem_2,68,100,95,93,96,82,57,,,,,,
SID20142797,Sem_2,47,66,84,48,99,45,44,,,,,,
SID20142798,Sem_2,59,70,41,86,99,97,42,,,,,,
SID20142827,Sem_2,75,47,88,55,85,62,58,,,,,,
SID20142834,Sem_2,81,72,90,64,94,99,79,,,,,,
SID20142845,Sem_2,44,46,86,86,82,43,90,,,,,,
SID20142847,Sem_2,74,64,63,57,100,46,81,,,,,,
SID20142853,Sem_2,45,79,93,73,52,44,44,,,,,,
SID20142868,Sem_2,41,88,90,58,42,58,63,,,,,,
SID20142883,Sem_2,43,42,57,80,84,99,75,,,,,,
SID20142916,Sem_2,94,46,52,52,55,44,63,,,,,,
SID20142918,Sem_2,92,60,83,85,80,94,97,,,,,,
SID20142921,Sem_2,93,68,41,92,40,61,73,,,,,,
SID20142925,Sem_2,93,24,68,64,,65,91,,,,,,
SID20142944,Sem_2,59,62,51,43,99,74,59,,,,,,
SID20142948,Sem_2,89,89,68,80,98,83,92,,,,,,
SID20142953,Sem_2,44,88,79,75,45,57,59,,,,,,
SID20142958,Sem_2,81,71,98,86,76,77,88,,,,,,
SID20142970,Sem_2,81,46,55,55,73,61,77,,,,,,
SID20142973,Sem_2,73,69,61,83,84,91,60,,,,,,
SID20142984,Sem_2,95,70,57,74,43,96,66,,,,,,
SID20142996,Sem_2,77,93,53,20,67,96,55,,,,,,
SID20143003,Sem_2,82,72,69,63,100,82,43,,,,,,
SID20143010,Sem_2,91,73,94,45,,43,89,,,,,,
SID20143032,Sem_2,99,77,75,56,73,65,93,,,,,,
SID20143051,Sem_2,51,78,91,46,86,45,74,,,,,,
SID20143056,Sem_2,49,69,55,87,74,66,96,,,,,,
SID20143064,Sem_2,100,47,87,50,90,88,99,,,,,,
SID20143071,Sem_2,68,84,98,65,99,70,48,,,,,,
SID20143081,Sem_2,55,63,72,63,44,84,99,,,,,,
SID20143093,Sem_2,95,23,52,74,60,60,52,,,,,,
SID20143107,Sem_2,43,56,85,89,84,92,40,,,,,,
SID20143108,Sem_2,96,46,76,61,80,60,89,,,,,,
SID20143111,Sem_2,81,40,75,99,98,88,62,,,,,,
SID20143128,Sem_2,88,,100,89,74,49,79,,,,,,
SID20143129,Sem_2,84,80,67,47,54,87,87,,,,,,
SID20143136,Sem_2,88,84,44,85,66,94,82,,,,,,
SID20143162,Sem_2,71,77,82,100,48,62,61,,,,,,
SID20143163,Sem_2,85,90,61,96,78,41,50,,,,,,
SID20143169,Sem_2,71,99,74,49,97,,58,,,,,,
SID20143183,Sem_2,64,65,40,70,83,60,88,,,,,,
SID20143185,Sem_2,65,52,68,41,67,53,80,,,,,,
SID20143186,Sem_2,,77,48,46,,82,98,,,,,,
SID20143221,Sem_2,95,94,91,72,85,77,44,,,,,,
SID20143232,Sem_2,89,97,84,77,89,73,51,,,,,,
SID20143243,Sem_2,86,61,64,89,45,57,43,,,,,,
SID20143251,Sem_2,88,49,68,46,99,50,85,,,,,,
SID20143272,Sem_2,58,48,43,69,46,54,82,,,,,,
SID20143287,Sem_2,79,70,100,19,47,78,59,,,,,,
SID20143295,Sem_2,48,82,69,87,51,58,45,,,,,,
SID20143300,Sem_2,64,96,94,63,79,54,46,,,,,,
SID20143321,Sem_2,100,71,80,77,49,88,47,,,,,,
SID20143326,Sem_2,97,40,44,58,86,54,79,,,,,,
SID20143337,Sem_2,100,51,54,56,49,77,69,,,,,,
SID20143341,Sem_2,45,71,51,82,66,55,45,,,,,,
SID20143347,Sem_2,42,23,79,40,69,57,91,,,,,,
SID20143391,Sem_2,96,77,83,55,52,77,81,,,,,,
SID20143425,Sem_2,80,90,60,66,78,79,94,,,,,,
SID20143427,Sem_2,74,75,67,64,54,81,82,,,,,,
SID20143436,Sem_2,40,41,40,59,63,83,90,,,,,,
SID20143437,Sem_2,89,91,93,91,29,52,71,,,,,,
SID20143458,Sem_2,19,89,43,55,84,91,54,,,,,,
SID20143459,Sem_2,96,62,63,45,,97,55,,,,,,
SID20143461,Sem_2,76,84,84,,82,85,84,,,,,,
SID20143463,Sem_2,62,100,42,49,97,46,64,,,,,,
SID20143470,Sem_2,43,75,89,41,75,74,67,,,,,,
SID20143476,Sem_2,69,78,74,75,97,91,45,,,,,,
SID20143483,Sem_2,64,98,92,81,60,69,75,,,,,,
SID20143497,Sem_2,57,89,47,63,81,93,81,,,,,,
SID20143503,Sem_2,59,85,44,72,,73,98,,,,,,
SID20143524,Sem_2,77,63,52,77,50,49,50,,,,,,
SID20143529,Sem_2,90,93,65,66,99,68,92,,,,,,
SID20143642,Sem_2,95,91,63,91,84,67,71,,,,,,
SID20143671,Sem_2,66,68,69,44,82,69,96,,,,,,
SID20143727,Sem_2,92,67,70,76,41,60,88,,,,,,
SID20143736,Sem_2,73,62,83,99,89,52,97,,,,,,
SID20143741,Sem_2,58,99,95,73,78,73,80,,,,,,
SID20143752,Sem_2,85,44,62,47,67,55,89,,,,,,
SID20143755,Sem_2,84,,72,89,51,60,57,,,,,,
SID20143763,Sem_2,54,63,74,54,94,59,53,,,,,,
SID20143766,Sem_2,59,95,62,,56,72,68,,,,,,
SID20143769,Sem_2,85,56,47,62,93,97,78,,,,,,
SID20143783,Sem_2,80,40,88,71,61,67,48,,,,,,
SID20143785,Sem_2,,77,71,47,91,68,57,,,,,,
SID20143800,Sem_2,69,79,69,82,44,82,82,,,,,,
SID20143803,Sem_2,69,44,45,57,93,61,84,,,,,,
SID20143814,Sem_2,42,59,70,57,94,42,94,,,,,,
SID20143821,Sem_2,75,87,47,100,44,54,46,,,,,,
SID20143823,Sem_2,74,51,74,52,45,65,90,,,,,,
SID20143835,Sem_2,80,42,49,78,49,70,83,,,,,,
SID20143840,Sem_2,67,90,98,44,47,73,87,,,,,,
SID20143847,Sem_2,76,46,80,80,76,,50,,,,,,
SID20143860,Sem_2,73,91,67,48,56,63,45,,,,,,
SID20143875,Sem_2,55,91,84,78,46,88,78,,,,,,
SID20143901,Sem_2,49,,79,69,74,78,92,,,,,,
SID20143911,Sem_2,78,42,42,95,75,49,72,,,,,,
SID20143917,Sem_2,47,75,94,51,62,60,74,,,,,,
SID20143941,Sem_2,97,71,53,87,43,59,49,,,,,,
SID20143942,Sem_2,71,77,45,78,91,98,46,,,,,,
SID20143955,Sem_2,94,92,60,52,55,60,76,,,,,,
SID20143981,Sem_2,41,98,81,63,56,86,93,,,,,,
SID20143985,Sem_2,60,46,48,76,83,98,69,,,,,,
SID20143996,Sem_2,72,60,93,71,51,68,40,,,,,,
SID20144017,Sem_2,98,57,72,95,98,57,72,,,,,,
SID20144037,Sem_2,84,55,88,71,59,69,73,,,,,,
SID20144115,Sem_2,80,94,89,91,79,,73,,,,,,
SID20144128,Sem_2,89,98,67,74,54,52,41,,,,,,
SID20144129,Sem_2,48,74,96,92,51,68,83,,,,,,
SID20144137,Sem_2,47,,59,74,99,99,62,,,,,,
SID20144148,Sem_2,51,48,72,57,70,96,74,,,,,,
SID20144160,Sem_2,74,72,53,55,69,99,59,,,,,,
SID20144161,Sem_2,63,,79,63,99,46,73,,,,,,
SID20144162,Sem_2,46,,45,97,40,100,60,,,,,,
